<NUMBER OF ZONES> 3061										
<NUMBER OF NODES> 55559											
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 57002											
<END OF METADATA>


Init node	Term node		Length	Free Flow Time	B	Power	Speed limit	Toll	Type	Cost
51655	51621	550	0.08585	0.002452857	0.15	4	35	0	1	0
51656	51122	550	0.18906	0.005401714	0.15	4	35	0	1	0
51656	51657	550	0.06295	0.001798571	0.15	4	35	0	1	0
51657	51160	550	0.03431	0.000980286	0.15	4	35	0	1	0
51657	51656	550	0.06295	0.001798571	0.15	4	35	0	1	0
51658	30125	550	0.14663	0.004189429	0.15	4	35	0	1	0
51658	51659	550	0.15985	0.004567143	0.15	4	35	0	1	0
51659	51658	550	0.15985	0.004567143	0.15	4	35	0	1	0
51659	51660	550	0.10359	0.002959714	0.15	4	35	0	1	0
51660	51659	550	0.10359	0.002959714	0.15	4	35	0	1	0
51660	51661	550	0.16253	0.004643714	0.15	4	35	0	1	0
51661	51660	550	0.16253	0.004643714	0.15	4	35	0	1	0
51661	51730	550	0.19225	0.005492857	0.15	4	35	0	1	0
51662	51730	550	0.55315	0.015804286	0.15	4	35	0	1	0
51662	54945	550	0.16295	0.004655714	0.15	4	35	0	1	0
51664	51522	550	0.07675	0.002192857	0.15	4	35	0	1	0
51664	51720	550	0.15858	0.004530857	0.15	4	35	0	1	0
51665	7373	550	0.01444	0.000412571	0.15	4	35	0	1	0
51665	51666	550	0.09091	0.002597429	0.15	4	35	0	1	0
51666	51665	550	0.09091	0.002597429	0.15	4	35	0	1	0
51666	51871	550	0.06806	0.001944571	0.15	4	35	0	1	0
51668	51669	550	0.0804	0.002297143	0.15	4	35	0	1	0
51668	51670	550	0.07852	0.002243429	0.15	4	35	0	1	0
51668	51722	550	0.15883	0.004538	0.15	4	35	0	1	0
51669	51668	550	0.0804	0.002297143	0.15	4	35	0	1	0
51669	54962	550	0.0092	0.000262857	0.15	4	35	0	1	0
51670	51668	550	0.07852	0.002243429	0.15	4	35	0	1	0
51670	54962	550	0.00934	0.000266857	0.15	4	35	0	1	0
51673	29946	550	0.01294	0.000369714	0.15	4	35	0	1	0
51673	51961	550	0.04228	0.001208	0.15	4	35	0	1	0
51675	31801	550	0.06278	0.001793714	0.15	4	35	0	1	0
51675	51903	550	0.15876	0.004536	0.15	4	35	0	1	0
51676	51618	600	0.50241	0.012882308	0.15	4	39	0	1	0
51676	51823	600	0.40964	0.01050359	0.15	4	39	0	1	0
51677	51679	600	0.62099	0.015922821	0.15	4	39	0	1	0
51677	54289	600	0.25109	0.006438205	0.15	4	39	0	1	0
51679	51218	600	0.12763	0.003272564	0.15	4	39	0	1	0
51679	51677	600	0.62099	0.015922821	0.15	4	39	0	1	0
51680	32824	550	0.06351	0.001814571	0.15	4	35	0	1	0
51680	54524	550	0.06017	0.001719143	0.15	4	35	0	1	0
51681	51682	550	0.34271	0.009791714	0.15	4	35	0	1	0
51681	51897	550	0.25515	0.00729	0.15	4	35	0	1	0
51682	51681	550	0.34271	0.009791714	0.15	4	35	0	1	0
51682	51683	550	0.20584	0.005881143	0.15	4	35	0	1	0
51683	51682	550	0.20584	0.005881143	0.15	4	35	0	1	0
51683	51903	550	0.13793	0.003940857	0.15	4	35	0	1	0
51685	51616	600	0.05622	0.001441538	0.15	4	39	0	1	0
51685	54828	600	0.04237	0.00108641	0.15	4	39	0	1	0
51690	29912	600	0.49918	0.012799487	0.15	4	39	0	1	0
51690	51905	600	0.15742	0.00403641	0.15	4	39	0	1	0
51691	51509	550	0.07812	0.002232	0.15	4	35	0	1	0
51691	51692	550	0.11142	0.003183429	0.15	4	35	0	1	0
51692	506	99999	0.25506	0.00981	0.15	4	26	0	1	0
51692	19690	550	0.54058	0.015445143	0.15	4	35	0	1	0
51692	40118	550	0.68468	0.019562286	0.15	4	35	0	1	0
51692	51691	550	0.11142	0.003183429	0.15	4	35	0	1	0
51694	51695	550	0.0765	0.002185714	0.15	4	35	0	1	0
51694	51696	550	0.06204	0.001772571	0.15	4	35	0	1	0
51695	51694	550	0.0765	0.002185714	0.15	4	35	0	1	0
51695	51722	550	0.04352	0.001243429	0.15	4	35	0	1	0
51696	51694	550	0.06204	0.001772571	0.15	4	35	0	1	0
51696	51723	550	0.06239	0.001782571	0.15	4	35	0	1	0
51697	51745	550	0.07424	0.002121143	0.15	4	35	0	1	0
51697	54963	550	0.05385	0.001538571	0.15	4	35	0	1	0
51699	51700	550	0.14501	0.004143143	0.15	4	35	0	1	0
51700	30000	550	0.23134	0.006609714	0.15	4	35	0	1	0
51700	51699	550	0.14501	0.004143143	0.15	4	35	0	1	0
51700	51925	550	0.16358	0.004673714	0.15	4	35	0	1	0
51701	32494	600	0.43097	0.011050513	0.15	4	39	0	1	0
51701	51347	600	0.04277	0.001096667	0.15	4	39	0	1	0
51703	51704	600	0.0805	0.002064103	0.15	4	39	0	1	0
51703	51718	600	0.14225	0.003647436	0.15	4	39	0	1	0
51704	51703	600	0.0805	0.002064103	0.15	4	39	0	1	0
51704	54554	600	0.15794	0.004049744	0.15	4	39	0	1	0
51705	51178	600	0.05358	0.001373846	0.15	4	39	0	1	0
51705	51184	600	0.93018	0.023850769	0.15	4	39	0	1	0
51705	51706	600	0.07174	0.001839487	0.15	4	39	0	1	0
51706	51178	600	0.04845	0.001242308	0.15	4	39	0	1	0
51706	51224	600	1.44708	0.037104615	0.15	4	39	0	1	0
51706	51705	600	0.07174	0.001839487	0.15	4	39	0	1	0
51707	51708	550	0.48567	0.013876286	0.15	4	35	0	1	0
51708	51707	550	0.48567	0.013876286	0.15	4	35	0	1	0
51708	51920	550	0.35732	0.010209143	0.15	4	35	0	1	0
51710	50073	550	0.08056	0.002301714	0.15	4	35	0	1	0
51710	51850	550	0.10424	0.002978286	0.15	4	35	0	1	0
51711	51514	550	0.07465	0.002132857	0.15	4	35	0	1	0
51711	51712	550	0.0715	0.002042857	0.15	4	35	0	1	0
51712	51277	550	0.08865	0.002532857	0.15	4	35	0	1	0
51712	51711	550	0.0715	0.002042857	0.15	4	35	0	1	0
51713	51506	550	0.04439	0.001268286	0.15	4	35	0	1	0
51713	51738	550	0.1482	0.004234286	0.15	4	35	0	1	0
51714	51246	600	0.07279	0.00186641	0.15	4	39	0	1	0
51714	51715	600	0.13864	0.003554872	0.15	4	39	0	1	0
51715	51714	600	0.13864	0.003554872	0.15	4	39	0	1	0
51715	51716	600	0.34283	0.008790513	0.15	4	39	0	1	0
51716	32581	600	0.55916	0.014337436	0.15	4	39	0	1	0
51716	51715	600	0.34283	0.008790513	0.15	4	39	0	1	0
51718	51703	600	0.14225	0.003647436	0.15	4	39	0	1	0
51718	51740	600	0.0925	0.002371795	0.15	4	39	0	1	0
51720	51664	550	0.15858	0.004530857	0.15	4	35	0	1	0
51720	51721	550	0.06824	0.001949714	0.15	4	35	0	1	0
51721	51286	550	0.06268	0.001790857	0.15	4	35	0	1	0
51721	51720	550	0.06824	0.001949714	0.15	4	35	0	1	0
51722	51668	550	0.15883	0.004538	0.15	4	35	0	1	0
51722	51695	550	0.04352	0.001243429	0.15	4	35	0	1	0
51723	51696	550	0.06239	0.001782571	0.15	4	35	0	1	0
51723	54963	550	0.04968	0.001419429	0.15	4	35	0	1	0
51725	51114	550	0.01436	0.000410286	0.15	4	35	0	1	0
51725	51272	550	0.04618	0.001319429	0.15	4	35	0	1	0
51726	30097	550	0.08178	0.002336571	0.15	4	35	0	1	0
51726	51727	550	0.0468	0.001337143	0.15	4	35	0	1	0
51727	50079	550	0.09888	0.002825143	0.15	4	35	0	1	0
51727	51726	550	0.0468	0.001337143	0.15	4	35	0	1	0
51728	50080	550	0.03653	0.001043714	0.15	4	35	0	1	0
51728	51117	550	0.16724	0.004778286	0.15	4	35	0	1	0
51728	51389	550	0.0559	0.001597143	0.15	4	35	0	1	0
51729	51385	550	0.02891	0.000826	0.15	4	35	0	1	0
51729	51489	550	0.0862	0.002462857	0.15	4	35	0	1	0
51730	51661	550	0.19225	0.005492857	0.15	4	35	0	1	0
51730	51662	550	0.55315	0.015804286	0.15	4	35	0	1	0
51731	51857	550	0.08968	0.002562286	0.15	4	35	0	1	0
51731	54944	550	0.12914	0.003689714	0.15	4	35	0	1	0
51733	30183	550	0.05428	0.001550857	0.15	4	35	0	1	0
51733	51364	550	0.06607	0.001887714	0.15	4	35	0	1	0
51734	51519	550	0.0793	0.002265714	0.15	4	35	0	1	0
51734	51735	550	0.09662	0.002760571	0.15	4	35	0	1	0
51735	51734	550	0.09662	0.002760571	0.15	4	35	0	1	0
51735	51736	550	0.11346	0.003241714	0.15	4	35	0	1	0
51736	51735	550	0.11346	0.003241714	0.15	4	35	0	1	0
51736	51810	550	0.06689	0.001911143	0.15	4	35	0	1	0
51737	51738	550	0.03995	0.001141429	0.15	4	35	0	1	0
51737	51739	550	0.06017	0.001719143	0.15	4	35	0	1	0
51738	51713	550	0.1482	0.004234286	0.15	4	35	0	1	0
51738	51737	550	0.03995	0.001141429	0.15	4	35	0	1	0
51739	51302	550	0.12132	0.003466286	0.15	4	35	0	1	0
51739	51737	550	0.06017	0.001719143	0.15	4	35	0	1	0
51740	51718	600	0.0925	0.002371795	0.15	4	39	0	1	0
51740	51786	600	0.2035	0.005217949	0.15	4	39	0	1	0
51743	51744	550	0.10903	0.003115143	0.15	4	35	0	1	0
51743	51804	550	0.05914	0.001689714	0.15	4	35	0	1	0
51743	54920	550	0.11246	0.003213143	0.15	4	35	0	1	0
51744	51743	550	0.10903	0.003115143	0.15	4	35	0	1	0
51744	51762	550	0.05735	0.001638571	0.15	4	35	0	1	0
51745	51697	550	0.07424	0.002121143	0.15	4	35	0	1	0
51745	51835	550	0.15906	0.004544571	0.15	4	35	0	1	0
51750	51351	550	0.14781	0.004223143	0.15	4	35	0	1	0
51750	51751	550	0.09536	0.002724571	0.15	4	35	0	1	0
51751	51750	550	0.09536	0.002724571	0.15	4	35	0	1	0
51751	51912	550	0.06104	0.001744	0.15	4	35	0	1	0
51752	54924	1500	0.00687	0.000152667	0.15	4	45	0	1	0
51755	51756	1500	0.03332	0.000740444	0.15	4	45	0	1	0
51756	32471	1500	0.00323	7.18E-05	0.15	4	45	0	1	0
51756	51755	1500	0.03332	0.000740444	0.15	4	45	0	1	0
51760	32483	900	0.04753	0.0009506	0.15	4	50	0	1	0
51760	55320	1500	0.05915	0.001314444	0.15	4	45	0	1	0
51762	51744	550	0.05735	0.001638571	0.15	4	35	0	1	0
51762	51788	550	0.05343	0.001526571	0.15	4	35	0	1	0
51763	51321	550	0.06479	0.001851143	0.15	4	35	0	1	0
51763	51805	550	0.06801	0.001943143	0.15	4	35	0	1	0
51764	30556	550	0.08041	0.002297429	0.15	4	35	0	1	0
51764	51767	550	0.16262	0.004646286	0.15	4	35	0	1	0
51766	51767	550	0.09935	0.002838571	0.15	4	35	0	1	0
51766	51769	550	0.22088	0.006310857	0.15	4	35	0	1	0
51767	51764	550	0.16262	0.004646286	0.15	4	35	0	1	0
51767	51766	550	0.09935	0.002838571	0.15	4	35	0	1	0
51768	51769	550	0.10328	0.002950857	0.15	4	35	0	1	0
51768	54917	550	0.05802	0.001657714	0.15	4	35	0	1	0
51769	51766	550	0.22088	0.006310857	0.15	4	35	0	1	0
51769	51768	550	0.10328	0.002950857	0.15	4	35	0	1	0
51771	51357	550	0.15053	0.004300857	0.15	4	35	0	1	0
51771	54527	550	0.10729	0.003065429	0.15	4	35	0	1	0
51772	30651	600	0.32991	0.008459231	0.15	4	39	0	1	0
51772	51773	600	0.1835	0.004705128	0.15	4	39	0	1	0
51773	51772	600	0.1835	0.004705128	0.15	4	39	0	1	0
51773	51775	600	0.20637	0.005291538	0.15	4	39	0	1	0
51775	51773	600	0.20637	0.005291538	0.15	4	39	0	1	0
51775	51776	600	0.10814	0.002772821	0.15	4	39	0	1	0
51775	51786	600	0.17884	0.004585641	0.15	4	39	0	1	0
51776	51775	600	0.10814	0.002772821	0.15	4	39	0	1	0
51776	51777	600	0.08486	0.002175897	0.15	4	39	0	1	0
51777	30640	600	0.23629	0.006058718	0.15	4	39	0	1	0
51777	51776	600	0.08486	0.002175897	0.15	4	39	0	1	0
51778	51214	600	0.09529	0.002443333	0.15	4	39	0	1	0
51778	54303	600	0.73611	0.018874615	0.15	4	39	0	1	0
51780	29954	550	0.19331	0.005523143	0.15	4	35	0	1	0
51780	51781	550	0.05901	0.001686	0.15	4	35	0	1	0
51781	51780	550	0.05901	0.001686	0.15	4	35	0	1	0
51781	51782	550	0.20341	0.005811714	0.15	4	35	0	1	0
51782	51781	550	0.20341	0.005811714	0.15	4	35	0	1	0
51782	54961	550	0.07002	0.002000571	0.15	4	35	0	1	0
51786	51740	600	0.2035	0.005217949	0.15	4	39	0	1	0
51786	51775	600	0.17884	0.004585641	0.15	4	39	0	1	0
51787	51125	550	0.05756	0.001644571	0.15	4	35	0	1	0
51787	51504	550	0.09656	0.002758857	0.15	4	35	0	1	0
51788	51762	550	0.05343	0.001526571	0.15	4	35	0	1	0
51788	51803	550	0.05754	0.001644	0.15	4	35	0	1	0
51790	40083	600	0.00751	0.000192564	0.15	4	39	0	1	0
51790	50393	600	0.08436	0.002163077	0.15	4	39	0	1	0
51792	51793	1100	0.04596	0.000718125	0.15	4	64	0	1	0
51793	51795	1100	0.25357	0.003962031	0.15	4	64	0	1	0
51794	51081	600	0.09905	0.002539744	0.15	4	39	0	1	0
51794	51795	600	0.01063	0.000272564	0.15	4	39	0	1	0
51794	51800	1100	0.25212	0.003939375	0.15	4	64	0	1	0
51795	30528	1100	0.55786	0.008716563	0.15	4	64	0	1	0
51795	50087	600	0.16069	0.004120256	0.15	4	39	0	1	0
51795	51794	600	0.01063	0.000272564	0.15	4	39	0	1	0
51798	9161	1100	0.27978	0.004371563	0.15	4	64	0	1	0
51800	51798	1100	0.04799	0.000749844	0.15	4	64	0	1	0
51802	51496	550	0.16773	0.004792286	0.15	4	35	0	1	0
51803	51788	550	0.05754	0.001644	0.15	4	35	0	1	0
51803	51846	550	0.09152	0.002614857	0.15	4	35	0	1	0
51804	51743	550	0.05914	0.001689714	0.15	4	35	0	1	0
51804	51805	550	0.10222	0.002920571	0.15	4	35	0	1	0
51805	51763	550	0.06801	0.001943143	0.15	4	35	0	1	0
51805	51804	550	0.10222	0.002920571	0.15	4	35	0	1	0
51806	51624	550	0.18961	0.005417429	0.15	4	35	0	1	0
51806	51807	550	0.09359	0.002674	0.15	4	35	0	1	0
51807	51625	550	0.15185	0.004338571	0.15	4	35	0	1	0
51807	51806	550	0.09359	0.002674	0.15	4	35	0	1	0
51808	51633	550	0.0898	0.002565714	0.15	4	35	0	1	0
51808	51809	550	0.20025	0.005721429	0.15	4	35	0	1	0
51809	51808	550	0.20025	0.005721429	0.15	4	35	0	1	0
51809	51840	550	0.07102	0.002029143	0.15	4	35	0	1	0
51810	51500	550	0.07228	0.002065143	0.15	4	35	0	1	0
51810	51736	550	0.06689	0.001911143	0.15	4	35	0	1	0
51811	50089	550	0.02759	0.000788286	0.15	4	35	0	1	0
51811	51812	550	0.06623	0.001892286	0.15	4	35	0	1	0
51812	51811	550	0.06623	0.001892286	0.15	4	35	0	1	0
51812	51813	550	0.06577	0.001879143	0.15	4	35	0	1	0
51813	51812	550	0.06577	0.001879143	0.15	4	35	0	1	0
51813	51814	550	0.14415	0.004118571	0.15	4	35	0	1	0
51814	51813	550	0.14415	0.004118571	0.15	4	35	0	1	0
51814	51882	550	0.16836	0.004810286	0.15	4	35	0	1	0
51815	51653	550	0.07197	0.002056286	0.15	4	35	0	1	0
51815	54542	550	0.03881	0.001108857	0.15	4	35	0	1	0
51821	32685	600	0.64163	0.016452051	0.15	4	39	0	1	0
51821	51111	600	0.17619	0.004517692	0.15	4	39	0	1	0
51823	51676	600	0.40964	0.01050359	0.15	4	39	0	1	0
51823	54290	600	0.09145	0.002344872	0.15	4	39	0	1	0
51824	51120	550	0.06508	0.001859429	0.15	4	35	0	1	0
51824	54536	550	0.38068	0.010876571	0.15	4	35	0	1	0
51827	30050	550	0.06438	0.001839429	0.15	4	35	0	1	0
51827	50061	550	0.26121	0.007463143	0.15	4	35	0	1	0
51828	51116	550	0.04082	0.001166286	0.15	4	35	0	1	0
51828	51517	550	0.07939	0.002268286	0.15	4	35	0	1	0
51829	726	99999	0.83892	0.032266154	0.15	4	26	0	1	0
51829	51393	600	1.62012	0.041541538	0.15	4	39	0	1	0
51829	51830	600	0.32524	0.008339487	0.15	4	39	0	1	0
51830	51829	600	0.32524	0.008339487	0.15	4	39	0	1	0
51830	54914	600	0.45582	0.011687692	0.15	4	39	0	1	0
51832	51626	550	0.10595	0.003027143	0.15	4	35	0	1	0
51832	51834	550	0.10893	0.003112286	0.15	4	35	0	1	0
51834	40056	550	0.04885	0.001395714	0.15	4	35	0	1	0
51834	51832	550	0.10893	0.003112286	0.15	4	35	0	1	0
51835	51745	550	0.15906	0.004544571	0.15	4	35	0	1	0
51835	51842	550	0.14598	0.004170857	0.15	4	35	0	1	0
51835	51958	550	0.2521	0.007202857	0.15	4	35	0	1	0
51838	51900	550	0.12264	0.003504	0.15	4	35	0	1	0
51838	54946	550	0.28776	0.008221714	0.15	4	35	0	1	0
51840	7587	550	0.05372	0.001534857	0.15	4	35	0	1	0
51840	51809	550	0.07102	0.002029143	0.15	4	35	0	1	0
51842	51835	550	0.14598	0.004170857	0.15	4	35	0	1	0
51842	54964	550	0.0927	0.002648571	0.15	4	35	0	1	0
51844	51920	550	0.23596	0.006741714	0.15	4	35	0	1	0
51844	54927	550	0.10335	0.002952857	0.15	4	35	0	1	0
51846	30077	550	0.00946	0.000270286	0.15	4	35	0	1	0
51846	51803	550	0.09152	0.002614857	0.15	4	35	0	1	0
51850	51710	550	0.10424	0.002978286	0.15	4	35	0	1	0
51850	51853	550	0.1326	0.003788571	0.15	4	35	0	1	0
51850	51854	550	0.13031	0.003723143	0.15	4	35	0	1	0
51852	30014	550	0.12003	0.003429429	0.15	4	35	0	1	0
51853	30014	550	0.11523	0.003292286	0.15	4	35	0	1	0
51853	51850	550	0.1326	0.003788571	0.15	4	35	0	1	0
51854	30014	550	0.11165	0.00319	0.15	4	35	0	1	0
51854	51850	550	0.13031	0.003723143	0.15	4	35	0	1	0
51857	51731	550	0.08968	0.002562286	0.15	4	35	0	1	0
51857	54943	550	0.82284	0.023509714	0.15	4	35	0	1	0
51869	19289	600	0.02331	0.000597692	0.15	4	39	0	1	0
51869	51256	600	0.06024	0.001544615	0.15	4	39	0	1	0
51869	51257	600	0.08977	0.002301795	0.15	4	39	0	1	0
51871	40090	550	0.04639	0.001325429	0.15	4	35	0	1	0
51871	51666	550	0.06806	0.001944571	0.15	4	35	0	1	0
51872	30625	550	0.05607	0.001602	0.15	4	35	0	1	0
51872	51648	550	0.09773	0.002792286	0.15	4	35	0	1	0
51880	51881	550	0.18313	0.005232286	0.15	4	35	0	1	0
51880	51882	550	0.01022	0.000292	0.15	4	35	0	1	0
51881	51880	550	0.18313	0.005232286	0.15	4	35	0	1	0
51881	55125	550	0.00121	3.46E-05	0.15	4	35	0	1	0
51882	51814	550	0.16836	0.004810286	0.15	4	35	0	1	0
51882	51880	550	0.01022	0.000292	0.15	4	35	0	1	0
51883	19310	550	0.09901	0.002828857	0.15	4	35	0	1	0
51883	54547	550	0.13605	0.003887143	0.15	4	35	0	1	0
51889	54539	550	0.36853	0.010529429	0.15	4	35	0	1	0
51890	54538	550	0.12584	0.003595429	0.15	4	35	0	1	0
51893	51907	550	0.09922	0.002834857	0.15	4	35	0	1	0
51893	54540	550	0.06259	0.001788286	0.15	4	35	0	1	0
51896	54548	550	0.18293	0.005226571	0.15	4	35	0	1	0
51897	51681	550	0.25515	0.00729	0.15	4	35	0	1	0
51897	51898	550	0.01024	0.000292571	0.15	4	35	0	1	0
51898	51897	550	0.01024	0.000292571	0.15	4	35	0	1	0
51898	54526	550	0.11331	0.003237429	0.15	4	35	0	1	0
51900	51838	550	0.12264	0.003504	0.15	4	35	0	1	0
51900	51901	550	0.07038	0.002010857	0.15	4	35	0	1	0
51901	51900	550	0.07038	0.002010857	0.15	4	35	0	1	0
51901	54938	550	0.04598	0.001313714	0.15	4	35	0	1	0
51903	51675	550	0.15876	0.004536	0.15	4	35	0	1	0
51903	51683	550	0.13793	0.003940857	0.15	4	35	0	1	0
51905	51690	600	0.15742	0.00403641	0.15	4	39	0	1	0
51905	54558	600	0.40628	0.010417436	0.15	4	39	0	1	0
51907	51893	550	0.09922	0.002834857	0.15	4	35	0	1	0
51907	51908	550	0.2192	0.006262857	0.15	4	35	0	1	0
51908	50099	550	0.02747	0.000784857	0.15	4	35	0	1	0
51908	51907	550	0.2192	0.006262857	0.15	4	35	0	1	0
51908	51909	550	0.02761	0.000788857	0.15	4	35	0	1	0
51909	31652	550	0.03259	0.000931143	0.15	4	35	0	1	0
51909	31653	550	0.01293	0.000369429	0.15	4	35	0	1	0
51909	50099	550	0.01177	0.000336286	0.15	4	35	0	1	0
51909	51908	550	0.02761	0.000788857	0.15	4	35	0	1	0
51912	54533	550	0.03429	0.000979714	0.15	4	35	0	1	0
51913	51751	550	0.05625	0.001607143	0.15	4	35	0	1	0
51914	9903	450	0.08147	0.003394583	0.15	4	24	0	1	0
51914	51466	500	0.09157	0.002861563	0.15	4	32	0	1	0
51916	29588	600	0.49412	0.012669744	0.15	4	39	0	1	0
51916	51397	600	0.49495	0.012691026	0.15	4	39	0	1	0
51919	29998	550	0.17063	0.004875143	0.15	4	35	0	1	0
51920	51708	550	0.35732	0.010209143	0.15	4	35	0	1	0
51920	51844	550	0.23596	0.006741714	0.15	4	35	0	1	0
51925	51700	550	0.16358	0.004673714	0.15	4	35	0	1	0
51925	54930	550	0.10682	0.003052	0.15	4	35	0	1	0
51929	51557	600	0.50798	0.013025128	0.15	4	39	0	1	0
51929	51930	600	0.75357	0.019322308	0.15	4	39	0	1	0
51930	51929	600	0.75357	0.019322308	0.15	4	39	0	1	0
51930	51931	600	0.75093	0.019254615	0.15	4	39	0	1	0
51931	51930	600	0.75093	0.019254615	0.15	4	39	0	1	0
51931	54310	600	0.54117	0.013876154	0.15	4	39	0	1	0
51933	29656	600	0.46606	0.011950256	0.15	4	39	0	1	0
51933	51556	600	0.46794	0.011998462	0.15	4	39	0	1	0
51934	51935	600	0.43238	0.011086667	0.15	4	39	0	1	0
51934	51943	600	0.14737	0.003778718	0.15	4	39	0	1	0
51935	51934	600	0.43238	0.011086667	0.15	4	39	0	1	0
51935	51940	600	0.69629	0.01785359	0.15	4	39	0	1	0
51936	51940	600	0.21142	0.005421026	0.15	4	39	0	1	0
51936	54311	600	1.25716	0.032234872	0.15	4	39	0	1	0
51938	51939	600	0.11218	0.00287641	0.15	4	39	0	1	0
51938	51943	600	0.25234	0.006470256	0.15	4	39	0	1	0
51939	51938	600	0.11218	0.00287641	0.15	4	39	0	1	0
51939	51941	600	0.29879	0.007661282	0.15	4	39	0	1	0
51940	51935	600	0.69629	0.01785359	0.15	4	39	0	1	0
51940	51936	600	0.21142	0.005421026	0.15	4	39	0	1	0
51941	51939	600	0.29879	0.007661282	0.15	4	39	0	1	0
51941	51942	600	0.62004	0.015898462	0.15	4	39	0	1	0
51942	51941	600	0.62004	0.015898462	0.15	4	39	0	1	0
51942	51944	600	0.97969	0.025120256	0.15	4	39	0	1	0
51943	51934	600	0.14737	0.003778718	0.15	4	39	0	1	0
51943	51938	600	0.25234	0.006470256	0.15	4	39	0	1	0
51944	29671	600	0.13029	0.003340769	0.15	4	39	0	1	0
51944	51942	600	0.97969	0.025120256	0.15	4	39	0	1	0
51945	29961	600	0.56736	0.014547692	0.15	4	39	0	1	0
51945	29963	600	0.37168	0.009530256	0.15	4	39	0	1	0
51948	54925	550	0.25151	0.007186	0.15	4	35	0	1	0
51948	54926	550	0.5216	0.014902857	0.15	4	35	0	1	0
51950	29997	550	0.26841	0.007668857	0.15	4	35	0	1	0
51950	51951	550	0.31146	0.008898857	0.15	4	35	0	1	0
51951	51950	550	0.31146	0.008898857	0.15	4	35	0	1	0
51954	29999	550	0.21653	0.006186571	0.15	4	35	0	1	0
51954	51955	550	0.19851	0.005671714	0.15	4	35	0	1	0
51955	51954	550	0.19851	0.005671714	0.15	4	35	0	1	0
51956	51957	550	0.23797	0.006799143	0.15	4	35	0	1	0
51956	53193	550	0.24953	0.007129429	0.15	4	35	0	1	0
51956	53194	550	0.21977	0.006279143	0.15	4	35	0	1	0
51957	51956	550	0.23797	0.006799143	0.15	4	35	0	1	0
51958	51835	550	0.2521	0.007202857	0.15	4	35	0	1	0
51959	51960	550	0.03118	0.000890857	0.15	4	35	0	1	0
51960	51959	550	0.03118	0.000890857	0.15	4	35	0	1	0
51960	51961	550	0.17372	0.004963429	0.15	4	35	0	1	0
51961	51673	550	0.04228	0.001208	0.15	4	35	0	1	0
51961	51960	550	0.17372	0.004963429	0.15	4	35	0	1	0
51964	51965	550	0.05895	0.001684286	0.15	4	35	0	1	0
51964	54936	550	0.47022	0.013434857	0.15	4	35	0	1	0
51965	51291	550	0.21906	0.006258857	0.15	4	35	0	1	0
51965	51964	550	0.05895	0.001684286	0.15	4	35	0	1	0
51966	51967	550	0.1263	0.003608571	0.15	4	35	0	1	0
51967	51966	550	0.1263	0.003608571	0.15	4	35	0	1	0
51967	54970	550	0.11589	0.003311143	0.15	4	35	0	1	0
51969	29980	550	0.22004	0.006286857	0.15	4	35	0	1	0
51969	51972	550	0.21042	0.006012	0.15	4	35	0	1	0
51970	29980	550	0.21828	0.006236571	0.15	4	35	0	1	0
51970	51973	550	0.21057	0.006016286	0.15	4	35	0	1	0
51972	51969	550	0.21042	0.006012	0.15	4	35	0	1	0
51973	51970	550	0.21057	0.006016286	0.15	4	35	0	1	0
51974	51975	550	0.07418	0.002119429	0.15	4	35	0	1	0
51974	51976	550	0.11613	0.003318	0.15	4	35	0	1	0
51975	51974	550	0.07418	0.002119429	0.15	4	35	0	1	0
51975	51977	550	0.07668	0.002190857	0.15	4	35	0	1	0
51975	51979	550	0.0408	0.001165714	0.15	4	35	0	1	0
51976	51974	550	0.11613	0.003318	0.15	4	35	0	1	0
51976	51978	550	0.09386	0.002681714	0.15	4	35	0	1	0
51977	51975	550	0.07668	0.002190857	0.15	4	35	0	1	0
51978	51976	550	0.09386	0.002681714	0.15	4	35	0	1	0
51978	51982	550	0.1015	0.0029	0.15	4	35	0	1	0
51979	51975	550	0.0408	0.001165714	0.15	4	35	0	1	0
51979	51980	550	0.12663	0.003618	0.15	4	35	0	1	0
51980	51979	550	0.12663	0.003618	0.15	4	35	0	1	0
51980	51981	550	0.06581	0.001880286	0.15	4	35	0	1	0
51981	51980	550	0.06581	0.001880286	0.15	4	35	0	1	0
51981	51992	550	0.03078	0.000879429	0.15	4	35	0	1	0
51982	51978	550	0.1015	0.0029	0.15	4	35	0	1	0
51982	51997	550	0.16178	0.004622286	0.15	4	35	0	1	0
51982	51999	550	0.04817	0.001376286	0.15	4	35	0	1	0
51983	51984	550	0.15185	0.004338571	0.15	4	35	0	1	0
51983	51985	550	0.23983	0.006852286	0.15	4	35	0	1	0
51984	51983	550	0.15185	0.004338571	0.15	4	35	0	1	0
51984	51987	550	0.14929	0.004265429	0.15	4	35	0	1	0
51984	52007	550	0.10512	0.003003429	0.15	4	35	0	1	0
51985	30003	550	0.08875	0.002535714	0.15	4	35	0	1	0
51985	51983	550	0.23983	0.006852286	0.15	4	35	0	1	0
51985	51986	550	0.06469	0.001848286	0.15	4	35	0	1	0
51986	51985	550	0.06469	0.001848286	0.15	4	35	0	1	0
51986	51987	550	0.21428	0.006122286	0.15	4	35	0	1	0
51987	51984	550	0.14929	0.004265429	0.15	4	35	0	1	0
51987	51986	550	0.21428	0.006122286	0.15	4	35	0	1	0
